koi_disposition,koi_period,koi_duration,koi_depth,koi_impact,koi_model_snr,koi_ror,koi_prad,st_teff,st_logg,st_met,st_mass,st_radius,st_dens
0.0,0.898837525,3.5342,399778.0,0.496,445.6,0.648402,57.14,5284.0,4.518,-0.18,0.783,0.807,2.098
0.0,11.931131598,5.56983,300506.0,1.037,5606.7,0.892422,93.46,6089.0,4.449,-0.38,0.942,0.959,1.505
0.0,11.93137992,3.639,122.1,0.412,14.7,0.01015,0.56,3787.0,4.741,-0.1,0.514,0.506,5.599
0.0,27.533803402,3.96227,48152.7,0.908,5446.9,0.284347,50.02,5925.0,4.052,-0.06,1.066,1.611,0.3592
0.0,12.4964346,84.32,271.7,1.17,141.5,0.185632,55.34,6821.0,3.805,0.0,1.733,2.73,0.12
0.0,1.352576807,5.49531,317484.0,0.616,1365.1,0.612852,161.02,6881.0,3.831,-0.5,1.43,2.406,0.1446
0.0,13.254134073,4.34991,44979.8,1.051,2281.0,0.373137,58.51,6175.0,4.111,-0.42,0.97,1.436,0.4616
0.0,1.922009494,3.101,6547.8,1.312,284.4,0.40951,48.61,5880.0,4.296,-0.4,0.854,1.087,0.9354
0.0,10.186578749,10.6304,340671.0,0.677,5867.8,0.67432,67.45,5557.0,4.448,-0.12,0.859,0.916,1.575
0.0,32.003815635,4.31197,17120.2,1.226,711.4,0.406353,180.25,5260.0,3.459,0.02,1.73,4.062,0.03636
0.0,1.250390814,3.7184,231167.0,0.73,2046.8,0.558222,101.37,6297.0,4.006,-0.5,1.023,1.663,0.3131
0.0,9.2742685,13.39,421.1,0.537,23.0,0.021076,2.39,5880.0,4.444,-0.28,0.92955,0.981,0.9791
0.0,5.748815953,1.9216,11657.0,1.172,43.3,0.327603,26.94,4961.0,4.545,-0.14,0.725,0.753,2.395
0.0,0.517573708,2.23102,87205.0,1.021,740.2,0.484349,37.02,5427.0,4.61,-0.52,0.7642,0.711,3.068
0.0,24.70932686,5.0698,29265.0,0.928,284.7,0.224642,25.1,6065.0,4.427,-0.12,1.0176500000000002,1.027,1.322
0.0,13.68369259,4.22504,185514.0,0.089,3641.6,0.395822,30.6,5359.0,4.566,-0.72,0.673,0.708,2.67
0.0,9.726748645,19.4093,393412.0,1.883,4414.3,1.80664,277.38,5618.0,4.107,-0.08,0.922,1.406,0.4675
0.0,0.691561191,5.23,1901.0,1.0183,3.4,0.092307,5.91,4892.0,4.669,-0.98,0.583,0.586,4.089
0.0,1.35337091,2.2396,104562.0,0.579,303.0,0.311769,26.69,5426.0,4.511,-0.48,0.726,0.784,2.123
0.0,1.854491777,5.14771,383431.0,0.285,1070.6,0.583471,63.08,5843.0,4.413,-0.18,0.926,0.99,1.346
0.0,4.737713268,6.384,105259.0,0.8,476.7,0.372578,29.25,5335.0,4.619,-0.32,0.8045,0.726,3.0065
0.0,2.49777454,5.241,78.7,0.778,51.1,0.008873,2.14,7117.0,4.24,-0.02,1.543,1.51,0.40275
0.0,1.51264208,1.871,23842.0,1.192,262.6,0.414612,36.72,5258.0,4.508,-0.18,0.772,0.811,2.039
0.0,323.2575,17.26,286.8,0.034,20.0,0.015382,2.01,6255.0,4.334,-0.18,1.03755,1.183,0.9431
0.0,0.984971822,1.64247,6683.5,1.274,279.1,0.375255,56.1,6437.0,4.236,-0.14,1.18,1.37,0.6471
0.0,567.71329,12.85,259.4,0.4247,6.6,0.015047,3.28,6237.0,3.924,-0.16,1.0405,1.996,0.7734
0.0,9.31392071,0.971,163.7,0.1287,6.6,0.011805,1.25,6032.0,4.485,-0.06,1.0767,0.973,1.517
0.0,2.32539968,16.791,288.1,1.004,79.9,0.032816,9.76,7046.0,4.146,0.1,1.6845,1.735,0.2708
0.0,0.764597756,1.119,16.6,0.345,12.0,0.003797,0.72,6218.0,4.401,-0.2,0.97675,1.103,1.07565
0.0,4.101595158,6.10362,366585.0,0.394,3809.8,0.578886,51.08,5610.0,4.533,-0.38,0.813,0.808,2.17
0.0,2.43574046,22.25,6223.0,0.997,74.6,0.126616,24.62,7239.0,4.129,0.02,1.558,1.781,0.3882
0.0,2.756536015,1.5908,3590.8,1.239,100.1,0.315275,57.46,5496.0,4.02,0.26,1.063,1.669,0.3224
0.0,13.99585365,5.0308,19681.0,2.095,118.1,1.248165,368.42,5638.0,3.597,-0.84,1.055,2.703,0.07523
0.0,4.320850062,4.26661,75927.4,1.087,1691.5,0.500266,59.16,6098.0,4.384,-0.08,1.034,1.083,1.147
0.0,8.6532378,2.974,126.0,0.359,9.0,0.010289,0.96,5611.0,4.563,-0.2,0.9101,0.828,2.272
0.0,5.197420145,6.78534,91307.3,1.025,4262.1,0.488395,81.49,6248.0,4.05,-0.58,0.955,1.528,0.3773
0.0,2.183517999,4.2703,1321.6,1.214,147.7,0.260764,4633.66,3200.0,0.132,0.0,0.618,147.137,17.865000175699997
0.0,383.61248,12.263,619.3,0.4658,10.2,0.023301,2.3,6011.0,4.522,-0.24,0.988,0.902,1.898
0.0,1.945914237,2.8712,9880.5,1.273,299.2,0.396577,35.94,5967.0,4.516,-0.68,0.824,0.83,2.032
0.0,2.500560859,7.5902,20.4,0.104,4.5,0.004153,0.48,6305.0,4.422,-0.2,1.06,1.052,1.283
0.0,1.25625738,9.726,15.2,0.8208,50.1,0.003959,1.32,7450.0,3.68,-0.52,1.637,3.063,0.08022
0.0,21.142458554,5.17846,73960.9,0.971,3830.9,0.403906,41.68,6079.0,4.495,-0.2,1.019,0.945,1.702
0.0,0.99519559,2.293,13.7,0.0372,7.4,0.003391,0.29,5574.0,4.512,-0.2,0.8766499999999999,0.866,2.0125
0.0,25.150788449,7.72717,37582.6,1.025,1504.9,0.325381,39.12,6015.0,4.329,-0.28,0.942,1.101,0.9949
0.0,7.21636091,2.218,384.7,0.017,37.2,0.017427,18.03,5015.0,2.907,0.07,2.52375,9.476,0.0044965
0.0,12.591656377,5.53385,302584.0,0.629,3990.5,0.596057,49.21,5293.0,4.604,-0.18,0.8474999999999999,0.756,2.7405
0.0,1.044408447,3.633,46.2,0.1512,15.1,0.006332,1.17,7274.0,4.161,-0.02,1.523,1.698,0.4379
0.0,0.97705114,2.33,20.1,0.603,7.4,0.004299,0.77,7328.0,4.138,-0.02,1.4913500000000002,1.763,0.4289
0.0,5.407157086,5.8919,74653.3,1.062,2882.0,0.472949,125.96,7617.0,3.856,-0.5,1.558,2.439,0.1513
0.0,30.971766472,8.31171,228680.0,0.763,3245.9,0.571344,51.72,5626.0,4.563,-0.16,0.90555,0.826,2.257
0.0,5.06318803,13.8913,662677.0,3.4,1602.7,3.679748,302.18,5375.0,4.531,-0.56,0.7,0.752,2.318
0.0,10.88242209,5.51934,206811.0,0.788,4284.2,0.553344,63.14,6200.0,4.385,-0.14,1.0405,1.082,1.22
0.0,1.926366998,3.98088,399528.0,0.498,1093.2,0.646168,53.63,5176.0,4.542,-0.28,0.735,0.76,2.356
0.0,2.325185422,7.2871,268.5,1.247,256.3,0.258907,81.88,11076.0,3.989,0.07,2.984,2.896,0.173
0.0,40.877841988,9.88456,256094.0,0.71,5260.3,0.580078,164.06,6807.0,3.848,0.08,1.723,2.59,0.1396
0.0,36.75892725,15.5723,261730.0,0.298,4263.6,0.479913,51.31,6085.0,4.438,-0.32,0.959,0.979,1.438
0.0,0.536869783,4.164,221.7,0.5604,27.8,0.014163,1.81,6495.0,4.379,-0.1,1.19055,1.168,1.0510000000000002
0.0,0.843400322,1.7606,43.7,0.489,23.8,0.006206,0.65,5982.0,4.493,-0.04,1.047,0.96,1.667
0.0,17.042155208,7.80412,55165.0,0.455,2046.2,0.220601,24.93,6197.0,4.449,-0.08,1.096,1.035,1.394
0.0,0.874236216,2.352,58.4,0.2375,11.1,0.007246,3.46,10894.0,3.667,0.07,3.249,4.378,0.05455
0.0,0.60886299,1.27896,2019.5,1.294,457.8,0.348326,158.5,5022.0,3.311,-0.16,1.298,4.167,0.02525
0.0,4.43529675,2.117,181.9,0.353,9.6,0.012463,1.15,5659.0,4.511,-0.32,0.839,0.842,1.977
0.0,0.88512187,3.349,136.0,0.766,9.9,0.011688,1.05,5392.0,4.521,-0.18,0.814,0.819,2.084
0.0,1.734221252,2.4577,289817.0,0.553,542.2,0.548722,42.06,4765.0,4.584,-0.18,0.69,0.702,2.81
0.0,5.776764285,6.99715,153902.0,0.88,3033.4,0.519355,117.51,6270.0,3.992,-0.32,1.1377000000000002,1.848,0.2368
0.0,1.26227317,3.30141,7342.5,1.247,1159.9,0.361368,369.2,4927.0,2.508,-0.2,2.1951,12.903,0.0027345
0.0,0.76757669,2.04757,157612.0,0.821,431.3,0.500009,34.23,5182.0,4.635,-0.98,0.619,0.627,3.539
0.0,5.860377067,10.4634,361615.0,0.526,3044.1,0.617911,78.14,6267.0,4.284,-0.5,0.94,1.158,0.8518
0.0,5.801881299,4.21133,34469.8,0.81,3642.0,0.19144,62.9,7259.0,3.739,0.02,1.808,3.009,0.09346
0.0,4.00770453,5.50884,168776.0,0.835,1753.5,0.517012,92.08,7158.0,4.163,-0.04,1.4919,1.657,0.43805
0.0,6.099032889,4.82208,55374.3,0.891,2884.0,0.294356,36.68,6356.0,4.297,-0.58,0.941,1.141,0.8919
0.0,0.652956712,0.627,50.0,0.26,12.7,0.006637,0.76,5439.0,4.523,-0.2,0.8805499999999999,0.834,1.8495
0.0,13.691790011,5.64674,97563.5,0.269,8326.3,0.28991,49.2,6581.0,4.38,-0.2,1.2145,1.189,0.7886000000000001
0.0,21.570508432,13.8604,134176.0,0.388,8616.1,0.344646,63.68,6322.0,4.178,-0.46,1.0154999999999998,1.46,0.44285
0.0,14.199840087,5.98531,214604.0,0.772,1408.6,0.5554,85.76,5864.0,4.139,-0.06,1.005,1.414,0.5006
0.0,2.136834989,4.34882,346183.0,0.559,644.7,0.616539,66.59,5753.0,4.42,-0.06,0.94,0.989,1.368
0.0,2.51690133,2.521,59.6,0.093,10.0,0.006916,0.97,5403.0,4.201,0.34,0.955,1.284,0.6363
0.0,9.296746368,6.88069,213838.0,1.623,4407.8,1.271367,400.4,6461.0,4.286,-0.38,1.2195,1.298,0.469645
0.0,18.060078203,11.5759,58975.4,0.328,1797.6,0.221789,20.71,5330.0,4.464,-0.18,0.776,0.855,1.749
0.0,18.74072534,5.19791,125477.0,0.203,2964.7,0.327404,35.61,6122.0,4.471,-0.1,1.07,0.996,1.526
0.0,0.93371313,2.971,66.0,0.133,8.9,0.007303,0.69,5436.0,4.548,0.22,0.973,0.869,2.09
0.0,0.93373716,5.015,144.9,0.793,16.0,0.012222,1.14,5390.0,4.479,-0.18,0.798,0.852,1.819
0.0,0.933735579,3.892,351.4,0.565,27.1,0.01762,10.28,5016.0,3.013,-0.44,1.072,5.344,0.009895
0.0,58.28819056,21.6014,156160.0,0.499,2927.4,0.373373,42.57,5463.0,4.353,0.12,0.894,1.044,1.107
0.0,3.989144446,20.7947,630524.0,0.252,2055.9,0.767438,60.26,5538.0,4.555,-0.88,0.676,0.719,2.564
0.0,32.77897303,19.1378,410080.0,0.496,2126.1,0.656244,69.08,6122.0,4.487,-0.18,1.041,0.964,1.635
0.0,28.487107336,3.77887,37662.9,1.175,658.2,0.448628,116.84,6351.0,4.356,-0.16,1.2092,1.172,0.5967
0.0,8.61733907,4.05563,185861.0,0.825,1542.6,0.545171,51.79,5387.0,4.482,-0.06,0.837,0.87,1.793
0.0,2.16146908,3.643,84.8,0.41,11.8,0.00857,0.95,6047.0,4.422,-0.2,0.988,1.013,1.339
0.0,10.26782676,6.02685,247175.0,0.277,5758.7,0.467996,73.59,6664.0,4.176,-0.42,1.135,1.44,0.5349
0.0,1.057335679,1.5795,47337.0,0.262,476.0,0.195583,14.59,4664.0,4.594,-0.2,0.668,0.683,2.951
0.0,1.149198426,4.1603,37721.0,1.167,164.2,0.443981,42.03,5858.0,4.486,-0.48,0.84,0.867,1.813
0.0,2.50012775,28.2,49.9,0.9917,17.6,0.009118,1.66,6923.0,4.148,-0.2,1.423,1.664,0.42755
0.0,1.40469182,6.26327,702439.0,0.597,2651.1,1.067906,217.25,5971.0,3.963,-0.2,1.14675,1.84,0.2961
0.0,10.306982793,11.4277,341790.0,0.564,3691.9,0.611069,81.21,5912.0,4.225,-0.3,0.907,1.217,0.7093
0.0,1.109841858,8.11952,300713.0,0.12,2082.6,0.507005,177.78,5947.0,4.336,-0.2,1.227,1.117,0.54484
0.0,7.234965722,7.0245,164848.0,0.548,671.3,0.390538,34.03,5655.0,4.573,-0.3,0.8656999999999999,0.798,2.4240000000000004
0.0,7.45301717,3.685,551.5,0.035,18.3,0.020423,37.37,4598.0,2.332,0.1,2.157,16.501,0.0006608
0.0,2.442941283,4.1847,37338.0,1.164,229.7,0.441189,48.18,5780.0,4.438,0.0,0.972,1.0,1.4355
0.0,3.684337918,2.1931,76.7,1.045,31.4,0.054373,12.52,9609.0,4.151,0.07,2.279,2.095,0.3459
0.0,11.2570616,29.059,690235.0,0.0,655.2,0.795303,162.84,6915.0,4.012,-0.34,1.322,1.875,0.2823
0.0,21.858963291,6.32492,117113.0,0.969,2951.2,0.509557,114.63,5923.0,3.904,0.08,1.242,2.06,0.2001
0.0,1.461270059,16.467,3348.7,1.288,131.0,0.357175,26.29,5226.0,4.651,-0.467,0.7455,0.674,3.402
0.0,9.4022333,2.79,316.0,0.019,9.8,0.015585,23.61,4597.0,2.42,0.07,1.845,13.874,0.0009731
0.0,9.543584955,3.72007,68184.5,0.985,3442.2,0.400013,77.97,5537.0,4.405,-0.8,0.7300500000000001,0.97,1.49485
0.0,18.611957253,4.24721,124833.0,0.952,2671.7,0.512667,65.5,6492.0,4.32,-0.38,1.041,1.17,0.9145
0.0,0.73240662,4.33,329.0,0.8618,15.3,0.018844,3.65,7392.0,4.135,-0.04,1.563,1.772,0.3958
0.0,2.954598,24.79,337.8,1.3662,18.1,0.381164,89.95,6955.0,3.885,-0.5,1.308,2.161,0.1826
0.0,0.562006231,3.496,14.2,0.678,12.8,0.003668,0.58,6609.0,4.17,-0.38,1.144,1.455,0.5235
0.0,3.21559054,16.261,202.4,1.153,87.1,0.166204,18.8,6300.0,4.414,-0.32,1.012,1.036,1.283
0.0,1.547426532,16.1346,532.9,0.947,210.1,0.026231,3.62,6617.0,4.299,-0.26,1.17475,1.27,0.8141499999999999
0.0,12.851722103,5.71731,42518.6,1.15,1537.8,0.447541,47.26,5838.0,4.438,-0.16,0.936,0.967,1.458
0.0,4.2055797,19.4,100.5,0.9883,71.7,0.013079,1.8,6181.0,4.261,-0.14,1.2262,1.278,0.42305
0.0,0.957476003,0.6624,450.7,0.327,20.2,0.020138,2.47,6312.0,4.338,-0.34,0.998,1.122,0.9959
0.0,1.559360638,5.4458,280066.0,0.647,419.9,0.57973,94.2,7009.5,4.1745,-0.39,1.277,1.5305,0.5037
0.0,0.57627248,1.75,421.1,0.537,23.0,0.021076,2.39,7289.0,4.179,-0.22,1.4269500000000002,1.642,0.4516
0.0,2.313367981,2.42645,13437.5,1.247,733.6,0.402084,33.55,5509.0,4.591,-0.3,0.8465,0.767,2.6585
0.0,76.01811375,13.4849,80671.0,0.788,604.3,0.30773,63.58,6703.0,4.018,-0.26,1.365,1.892,0.284
0.0,0.82883944,1.83,421.1,0.537,23.0,0.021076,2.39,8633.0,3.846,0.07,2.33,3.019,0.1193
0.0,1.574063832,5.6357,1118.1,1.237,145.3,0.272513,28.63,5951.0,4.411,-0.44,0.869,0.962,1.375
0.0,2.51989935,1.55,147.2,0.4448,7.7,0.011296,1.04,5646.0,4.561,-0.14,0.92,0.836,2.2075
0.0,3.867613816,5.36467,340908.0,0.553,1379.1,0.606056,69.23,5780.0,4.364,-0.12,0.921,1.046,1.135
0.0,0.733726452,2.309,114.6,0.291,13.8,0.009885,0.86,5855.0,4.572,-0.46,0.8755,0.798,2.432
0.0,36.473115046,2.91005,161926.0,1.003,1899.1,0.634783,53.1,5461.0,4.594,-0.26,0.846,0.769,2.6395
0.0,4.238855579,5.2235,68002.0,1.031,374.8,0.432923,38.01,5655.0,4.482,-0.72,0.716,0.804,1.937
0.0,1.17033848,11.56,17.3,0.1381,13.4,0.003862,0.98,8027.0,3.997,0.07,1.94,2.314,0.2204
0.0,7.841066931,5.47901,342094.0,0.579,3314.7,0.622211,56.33,5985.0,4.543,-0.42,0.91685,0.849,2.1900000000000004
0.0,4.292599454,4.73293,140032.0,0.89,1329.6,0.499541,64.04,6471.0,4.377,-0.06,1.19845,1.174,1.0385
0.0,2.113197701,3.46341,57315.5,0.909,1048.1,0.313809,50.13,6215.0,4.138,-0.2,1.073,1.463,0.4823
0.0,11.02822674,8.275,278035.0,0.351,4680.2,0.498296,75.47,6271.0,4.199,-0.1,1.109,1.387,0.5857
0.0,70.37626987,6.4205,116050.0,0.944,759.7,0.490345,40.43,5463.0,4.594,-0.3,0.8365,0.759,2.7155
0.0,0.772803664,1.368,290.2,0.199,8.5,0.015156,1.11,4535.0,4.607,-0.16,0.659,0.668,3.111
0.0,7.549299761,2.46338,44575.7,0.899,907.2,0.27158,18.8,5085.0,4.676,-0.56,0.7004999999999999,0.637,3.8425
0.0,0.530972263,3.653,48.6,1.079,12.1,0.086135,9.32,6185.0,4.472,-0.18,1.06,0.991,1.537
0.0,0.530967171,3.8102,378394.0,0.84,671.9,0.852795,92.29,5951.0,4.439,-0.14,0.983,0.991,1.423
0.0,1.606163631,4.92516,144603.0,0.901,1662.0,0.51629,130.46,8268.0,3.864,-0.12,1.9895,2.799,0.156255
0.0,42.032096076,11.6768,391261.0,0.519,2164.4,0.649035,79.17,6619.0,4.204,-0.34,1.15395,1.419,0.8602000000000001
0.0,0.619303759,6.6038,74.5,1.013,3.5,0.025613,4.71,7129.0,4.086,-0.2,1.4263,1.84,0.3704
0.0,22.470494368,7.39097,45979.0,0.86,2393.2,0.251225,19.12,5318.0,4.621,-0.44,0.7656499999999999,0.706,3.127
0.0,37.482223878,4.81451,28976.8,1.2,1262.3,0.432821,114.14,6429.0,4.151,-0.4,1.1655,1.558,0.3193999999999999
0.0,3.71186243,1.032,53.9,0.469,7.0,0.006941,0.95,6302.0,4.299,-0.06,1.125,1.246,0.84505
0.0,1.077358008,3.6713,311051.0,0.619,537.4,0.607972,70.64,6100.0,4.397,-0.1,1.029,1.064,1.203
0.0,3.55643514,8.529,45.8,0.146,13.4,0.006185,0.75,5831.0,4.289,-0.3,0.873,1.109,0.9015
0.0,0.5366497,2.887,105.4,0.042,10.6,0.009349,0.92,5822.0,4.529,-0.06,0.994,0.898,1.933
0.0,1.12284501,0.95,421.1,0.537,23.0,0.021076,2.39,9274.0,4.092,0.07,2.236,2.227,0.2851
0.0,1.480324075,3.20209,400007.0,0.388,1095.9,0.610647,47.81,5260.0,4.56,-0.58,0.68,0.717,2.599
0.0,12.08353781,7.90317,43086.6,0.749,3799.5,0.208169,50.33,6768.0,4.145,-0.24,1.3385,1.635,0.3369
1.0,10.692115,4.657,408.4,0.734,9.4,0.019947,2.71,6474.0,4.311,-0.16,1.148,1.242,0.8449
0.0,0.934926138,3.1925,131941.0,0.905,1149.3,0.498378,58.67,5962.0,4.431,0.22,1.1269999999999998,1.06,1.299
0.0,0.93374699,6.168,172.1,1.167,25.5,0.180609,103.98,4909.0,3.136,-0.04,1.386,5.272,0.01332
0.0,0.933759404,3.491,114.9,0.712,18.9,0.010508,0.99,5763.0,4.511,-0.26,0.894,0.868,1.929
0.0,0.93373711,3.151,12.9,0.121,11.2,0.003315,0.37,6300.0,4.282,-0.54,0.939,1.157,1.0425
0.0,3.0082548,2.38,421.1,0.537,23.0,0.021076,2.39,8275.0,4.184,0.21,1.92935,1.818,0.4114
0.0,45.43324862,14.242,414352.0,0.489,1337.0,0.654977,77.25,5731.0,4.359,0.07,0.972,1.08,1.086
0.0,1.398890216,4.9641,66012.0,1.123,204.0,0.500818,57.48,6134.0,4.378,-0.32,0.962,1.051,1.169
0.0,12.314402323,5.8903,393895.0,0.506,2540.6,0.646123,75.21,6237.0,4.45,-0.12,1.1065,1.031,1.352
0.0,0.691823991,5.965,165.9,0.3501,18.0,0.011667,1.23,5226.0,4.404,0.24,0.857,0.962,1.355
0.0,25.431861399,5.23771,46564.7,1.126,785.0,0.441799,43.42,5754.0,4.458,-0.34,0.847,0.9,1.639
0.0,3.98855869,1.467,214.1,0.1671,10.5,0.013347,2.4,5791.0,4.057,0.2,1.127,1.646,0.3557
0.0,20.413052415,4.4621,92672.5,0.777,1620.8,0.333116,35.03,5941.0,4.487,-0.02,1.038,0.963,1.637
0.0,0.527679032,1.395,84.1,0.284,14.8,0.008448,0.79,5799.0,4.547,-0.16,0.95975,0.87,2.0875000000000004
0.0,0.527673075,1.3693,26.1,0.134,2.3,0.004605,0.42,5367.0,4.514,-0.14,0.817,0.828,2.027
0.0,2.44295727,4.0656,15298.0,1.242,85.5,0.406151,44.35,5780.0,4.438,0.0,0.972,1.0,1.4355
0.0,3.31587688,3.152,185.6,0.688,11.4,0.013251,1.27,5385.0,4.476,-0.06,0.835,0.875,1.755
0.0,49.788613011,7.41807,219219.0,0.753,1566.8,0.550315,32.57,3894.0,4.71,-0.1,0.547,0.541,4.8565000000000005
0.0,1.38607973,8.7,64.6,0.0198,2.8,0.007212,0.6,5261.0,4.562,-0.22,0.784,0.768,2.441
0.0,0.648868342,2.82428,34769.5,1.172,477.0,0.434552,72.32,6531.0,4.12,-0.34,1.117,1.524,0.4446
0.0,5.088582739,7.6066,448.9,1.195,40.3,0.215545,46.02,7514.0,4.052,-0.2,1.571,1.955,0.296
0.0,1.1611022,2.48,421.1,0.537,23.0,0.021076,2.39,6572.0,4.365,0.07,1.3138,1.238,0.9183
0.0,0.792023257,3.2604,176.6,0.205,49.6,0.01188,0.81,4447.0,4.632,-0.34,0.611,0.625,3.528
0.0,10.643743766,6.29783,436506.0,0.353,3167.9,0.631613,47.87,5282.0,4.578,-0.7,0.665,0.694,2.798
0.0,1.7317958,2.924,60.6,0.445,10.5,0.007216,1.19,5691.0,4.296,0.06,1.0055,1.165,0.64795
0.0,8.65298599,1.549,313.8,0.529,12.4,0.016628,1.36,5210.0,4.538,-0.4,0.707,0.749,2.366
0.0,1.19563447,5.3934,8245.0,0.861,105.8,0.096847,14.94,5583.0,4.115,0.04,0.95,1.413,0.4739
0.0,0.550537628,1.216,72.0,0.516,4.9,0.008048,1.93,8092.0,3.768,-0.14,1.94335,3.177,0.162195
0.0,2.53470797,20.143,328.2,1.187,99.5,0.204145,50.25,6425.0,4.285,-0.2,1.186,1.293,0.5139
0.0,0.530799654,3.487,318.5,0.0126,12.5,0.016477,2.92,6544.0,4.12,-0.12,1.5975,1.651,0.2937
0.0,0.56818769,2.0,421.1,0.537,23.0,0.021076,2.39,6751.0,4.233,-0.32,1.224,1.397,0.6327
0.0,1.0094779,3.72,421.1,0.537,23.0,0.021076,2.39,5780.0,4.438,0.0,0.972,1.0,1.4355
0.0,0.91057795,2.73,421.1,0.537,23.0,0.021076,2.39,9251.0,4.099,0.07,2.222,2.203,0.2927
0.0,1.0429419,7.22,412.0,0.922,40.9,0.022765,2.49,5780.0,4.438,0.0,0.972,1.0,1.4355
0.0,6.12650913,15.43,2434.0,0.919,3.1,0.054212,9.08,6881.0,4.238,0.36,1.549,1.534,0.55175
0.0,0.720589427,4.329,70.0,0.64,1.7,0.008091,1.95,8497.0,4.07,0.21,2.095,2.211,0.273
0.0,0.573036404,1.3176,4174.5,0.9279,419.6,0.076322,9.97,5745.0,4.29,0.16,1.018,1.196,0.8377
0.0,0.643171495,2.31285,41160.0,1.214,641.4,0.500324,54.03,5899.0,4.387,-0.38,0.869,0.989,1.267
0.0,14.086776961,10.1279,106837.0,0.603,1856.9,0.317825,65.6,7138.0,4.062,-0.12,1.5,1.89,0.3131
0.0,1.872620976,1.7626,1530.6,1.242,181.9,0.286647,31.43,6031.0,4.427,-0.2,0.983,1.004,1.367
0.0,17.527826808,5.78491,347519.0,0.567,2450.1,0.617449,49.36,5082.0,4.556,-0.24,0.7315499999999999,0.755,2.497
0.0,27.467217305,4.17961,71766.5,1.076,1986.1,0.479747,38.87,5503.0,4.536,-0.74,0.69,0.742,2.38
0.0,40.879068,6.562,499.2,0.988,12.2,0.033205,3.35,6072.0,4.51,-0.24,1.005,0.923,1.8
0.0,0.566802325,1.842,288.4,0.3857,70.3,0.015554,1.4,5233.0,4.489,-0.16,0.764,0.824,1.925
0.0,0.634946497,2.40541,426554.0,0.442,541.4,0.655382,52.75,4446.0,4.567,0.36,0.7293000000000001,0.737,2.569
0.0,5.077746556,3.1718,18836.7,1.211,616.9,0.395781,54.93,6178.0,4.184,-0.24,1.0228000000000002,1.362,0.63565
0.0,2.00383703,3.473,42.3,0.268,10.5,0.005986,0.67,6045.0,4.439,-0.02,1.055,1.028,1.369
0.0,5.321224925,7.48973,98872.1,1.003,1203.4,0.490681,40.62,5787.0,4.544,-0.88,0.734,0.758,2.37
0.0,2.340534383,4.43017,241360.0,0.71,881.5,0.56063,69.55,6300.0,4.349,-0.16,1.047,1.136,1.006
0.0,0.580724809,1.82,64.2,0.292,16.9,0.007401,0.75,5989.0,4.492,-0.2,0.986,0.933,1.708
0.0,501.07647447,3.21,421.1,0.537,23.0,0.021076,2.39,4952.0,4.522,0.02,0.7655000000000001,0.793,2.1305
0.0,1.72933255,3.631,29.7,0.586,17.1,0.005188,0.69,5927.0,4.41,-0.36,0.88885,1.028,1.0352
0.0,1.729338354,6.8524,140158.0,0.887,379.7,0.499864,139.36,5587.0,4.573,-0.2,1.0845,0.827,1.39015
0.0,0.567493852,1.35349,7984.0,1.275,1219.8,0.38733,65.47,6370.0,4.053,-0.6,0.986,1.548,0.3745
0.0,2.105238039,5.23595,94675.0,0.83,1071.9,0.364854,75.1,5947.0,3.943,-0.08,1.137,1.885,0.2393
0.0,7.226944171,23.0124,682175.0,1.233,3076.6,1.601176,237.79,6270.0,4.199,-0.22,1.064,1.36,0.5959
0.0,31.973311701,13.2105,75053.7,1.35,1554.1,0.720646,272.44,7854.0,3.669,-0.12,2.039,3.462,0.06921
0.0,1.64125844,4.51,421.1,0.537,23.0,0.021076,2.39,5207.0,4.51,0.0,0.814,0.831,2.0
0.0,20.849919614,13.7687,313094.0,13.715,1614.7,13.443089,2912.48,7355.0,4.042,-0.12,1.581,1.984,0.2851
0.0,15.120212531,3.50007,24616.5,1.199,928.2,0.418193,33.11,5232.0,4.554,-0.52,0.686,0.725,2.54
0.0,3.481657589,4.75315,347012.0,0.245,7428.7,0.555008,78.24,6225.0,4.191,-0.48,0.943,1.291,0.6174
0.0,0.739769962,1.95901,20729.3,1.212,726.2,0.407995,82.29,6465.0,3.947,-0.52,1.101,1.847,0.2463
0.0,6.570421193,4.4698,60118.0,0.939,712.6,0.34282,33.99,5812.0,4.484,-0.22,0.916,0.908,1.724
0.0,0.541405029,2.7481,327656.0,0.641,541.2,0.645629,125.64,5096.0,3.889,-0.1,0.898,1.782,0.2233
0.0,2.17814186,1.988,127.7,0.012,11.2,0.010063,0.92,5101.0,4.506,0.14,0.824,0.84,1.961
0.0,10.54884842,1.17,421.1,0.537,23.0,0.021076,2.39,5795.0,4.435,-0.78,0.73,0.857,1.632
0.0,0.609662423,4.24033,140917.0,0.799,3250.1,0.443554,110.14,7498.0,3.964,-0.06,1.735,2.274,0.2077
0.0,0.953299962,1.69478,2236.6,1.267,298.0,0.320271,35.67,6183.0,4.407,-0.36,0.969,1.02,1.286
0.0,2.745640575,3.04508,45264.7,1.117,918.0,0.43239,47.22,5780.0,4.438,0.0,0.972,1.0,1.4355
0.0,12.180721266,4.15602,414950.0,0.479,1809.8,0.656708,63.25,5750.0,4.538,-0.04,0.98,0.882,2.011
0.0,50.467024395,8.96181,103144.0,0.973,1435.1,0.478548,52.88,6137.0,4.448,-0.12,1.043,1.012,1.416
